locate,symbol,reason
6472,PYN,NOT_NASDAQ_LISTED
6473,PYPE,NOT_NASDAQ_LISTED
6475,PYS,NOT_NASDAQ_LISTED
6476,PYT,NOT_NASDAQ_LISTED
6477,PYX,NOT_NASDAQ_LISTED
6478,PYZ,NOT_COMMON_STOCK
6479,PZA,NOT_NASDAQ_LISTED
6480,PZC,NOT_NASDAQ_LISTED
6481,PZD,NOT_NASDAQ_LISTED
6482,PZG,NOT_NASDAQ_LISTED
6483,PZN,NOT_NASDAQ_LISTED
6484,PZT,NOT_NASDAQ_LISTED
6486,QABA,NOT_COMMON_STOCK
6487,QADA,FIRST_ADD_PRICE_BELOW_FLOOR
6488,QADB,FIRST_ADD_PRICE_BELOW_FLOOR
6489,QAI,NOT_NASDAQ_LISTED
6490,QARP,NOT_NASDAQ_LISTED
6491,QAT,NOT_COMMON_STOCK
6492,QBAK,FIRST_ADD_PRICE_BELOW_FLOOR
6493,QCLN,NOT_COMMON_STOCK
6495,QCRH,FIRST_ADD_PRICE_BELOW_FLOOR
6496,QD,NOT_NASDAQ_LISTED
6497,QDEF,NOT_NASDAQ_LISTED
6499,QDF,NOT_NASDAQ_LISTED
6500,QDIV,NOT_NASDAQ_LISTED
6501,QDYN,NOT_NASDAQ_LISTED
6502,QED,NOT_NASDAQ_LISTED
6503,QEFA,NOT_NASDAQ_LISTED
6504,QEMM,NOT_NASDAQ_LISTED
6505,QEP,NOT_NASDAQ_LISTED
6506,QES,NOT_NASDAQ_LISTED
6507,QFIN,NOT_COMMON_STOCK
6508,QGEN,NOT_NASDAQ_LISTED
6509,QGRO,NOT_NASDAQ_LISTED
6510,QGTA,NOT_NASDAQ_LISTED
6511,QHC,NOT_NASDAQ_LISTED
6512,QID,NOT_NASDAQ_LISTED
6513,QINT,NOT_NASDAQ_LISTED
6514,QIWI,NOT_COMMON_STOCK
6515,QLC,NOT_COMMON_STOCK
6516,QLD,NOT_NASDAQ_LISTED
6517,QLS,NOT_NASDAQ_LISTED
6518,QLTA,NOT_NASDAQ_LISTED
6519,QLV,NOT_NASDAQ_LISTED
6520,QLVD,NOT_NASDAQ_LISTED
6521,QLVE,NOT_NASDAQ_LISTED
6523,QMN,NOT_NASDAQ_LISTED
6524,QMOM,NOT_NASDAQ_LISTED
6526,QQEW,NOT_COMMON_STOCK
6527,QQQ,NOT_COMMON_STOCK
6528,QQQE,NOT_NASDAQ_LISTED
6529,QQQX,NOT_COMMON_STOCK
6530,QQXT,NOT_COMMON_STOCK
6531,QRFT,NOT_NASDAQ_LISTED
6532,QRHC,FIRST_ADD_PRICE_BELOW_FLOOR
6534,QRTEB,FIRST_ADD_PRICE_BELOW_FLOOR
6536,QSR,NOT_NASDAQ_LISTED
6537,QSY,NOT_NASDAQ_LISTED
6538,QTEC,NOT_COMMON_STOCK
6539,QTNT,NOT_COMMON_STOCK
6540,QTRH,FIRST_ADD_PRICE_BELOW_FLOOR
6542,QTS,NOT_NASDAQ_LISTED
6543,QTS-A,NOT_NASDAQ_LISTED
6544,QTS-B,NOT_NASDAQ_LISTED
6545,QTT,NOT_COMMON_STOCK
6546,QTUM,NOT_NASDAQ_LISTED
6547,QTWO,NOT_NASDAQ_LISTED
6548,QUAD,NOT_NASDAQ_LISTED
6549,QUAL,NOT_NASDAQ_LISTED
6550,QUIK,FIRST_ADD_PRICE_BELOW_FLOOR
6551,QUMU,FIRST_ADD_PRICE_BELOW_FLOOR
6552,QUOT,NOT_NASDAQ_LISTED
6553,QURE,NOT_COMMON_STOCK
6554,QUS,NOT_NASDAQ_LISTED
6555,QVAL,NOT_NASDAQ_LISTED
6556,QVCD,NOT_NASDAQ_LISTED
6557,QVM,NOT_NASDAQ_LISTED
6558,QWLD,NOT_NASDAQ_LISTED
6559,QYLD,NOT_COMMON_STOCK
6560,R,NOT_NASDAQ_LISTED
6561,RA,NOT_NASDAQ_LISTED
6562,RAAX,NOT_NASDAQ_LISTED
6563,RACE,NOT_NASDAQ_LISTED
6564,RAD,NOT_NASDAQ_LISTED
6565,RADA,NOT_COMMON_STOCK
6567,RALS,NOT_NASDAQ_LISTED
6568,RAMP,NOT_NASDAQ_LISTED
6570,RARE,FIRST_ADD_PRICE_BELOW_FLOOR
6573,RAVI,NOT_NASDAQ_LISTED
6574,RAVN,FIRST_ADD_PRICE_BELOW_FLOOR
6575,RBA,NOT_NASDAQ_LISTED
6576,RBB,FIRST_ADD_PRICE_BELOW_FLOOR
6578,RBC,NOT_NASDAQ_LISTED
6580,RBCN,FIRST_ADD_PRICE_BELOW_FLOOR
6581,RBIN,NOT_NASDAQ_LISTED
6582,RBKB,FIRST_ADD_PRICE_BELOW_FLOOR
6583,RBNC,FIRST_ADD_PRICE_BELOW_FLOOR
6584,RBS,NOT_NASDAQ_LISTED
6585,RBUS,NOT_NASDAQ_LISTED
6586,RBZ,NOT_COMMON_STOCK
6587,RC,NOT_NASDAQ_LISTED
6588,RCA,NOT_NASDAQ_LISTED
6589,RCB,NOT_NASDAQ_LISTED
6590,RCD,NOT_NASDAQ_LISTED
6591,RCG,NOT_NASDAQ_LISTED
6592,RCI,NOT_NASDAQ_LISTED
6595,RCKY,FIRST_ADD_PRICE_BELOW_FLOOR
6596,RCL,NOT_NASDAQ_LISTED
6599,RCON,NOT_COMMON_STOCK
6600,RCP,NOT_NASDAQ_LISTED
6601,RCS,NOT_NASDAQ_LISTED
6602,RCUS,NOT_NASDAQ_LISTED
6603,RDCM,NOT_COMMON_STOCK
6605,RDHL,NOT_COMMON_STOCK
6607,RDIB,FIRST_ADD_PRICE_BELOW_FLOOR
6608,RDIV,NOT_NASDAQ_LISTED
6609,RDN,NOT_NASDAQ_LISTED
6611,RDS.A,NOT_NASDAQ_LISTED
6612,RDS.B,NOT_NASDAQ_LISTED
6615,RDVY,NOT_COMMON_STOCK
6616,RDWR,NOT_COMMON_STOCK
6617,RDY,NOT_NASDAQ_LISTED
6618,RE,NOT_NASDAQ_LISTED
6621,REDU,NOT_COMMON_STOCK
6622,REDV,NOT_NASDAQ_LISTED
6624,REEM,NOT_NASDAQ_LISTED
6625,REET,NOT_NASDAQ_LISTED
6626,REFA,NOT_NASDAQ_LISTED
6630,REGL,NOT_NASDAQ_LISTED
6632,REI,NOT_NASDAQ_LISTED
6633,REK,NOT_NASDAQ_LISTED
6637,RELX,NOT_NASDAQ_LISTED
6638,REM,NOT_NASDAQ_LISTED
6639,REML,NOT_NASDAQ_LISTED
6640,REMX,NOT_NASDAQ_LISTED
6641,RENN,NOT_NASDAQ_LISTED
6642,REPH,FIRST_ADD_PRICE_BELOW_FLOOR
6643,REPL,FIRST_ADD_PRICE_BELOW_FLOOR
6644,RES,NOT_NASDAQ_LISTED
6645,RESI,NOT_NASDAQ_LISTED
6648,RETL,NOT_NASDAQ_LISTED
6649,RETO,FIRST_ADD_PRICE_BELOW_FLOOR
6650,REV,NOT_NASDAQ_LISTED
6651,REVG,NOT_NASDAQ_LISTED
6652,REW,NOT_NASDAQ_LISTED
6653,REX,NOT_NASDAQ_LISTED
6655,REXR,NOT_NASDAQ_LISTED
6656,REXR-A,NOT_NASDAQ_LISTED
6657,REXR-B,NOT_NASDAQ_LISTED
6658,REZ,NOT_NASDAQ_LISTED
6659,REZI,NOT_NASDAQ_LISTED
6660,RF,NOT_NASDAQ_LISTED
6661,RF-A,NOT_NASDAQ_LISTED
6662,RF-B,NOT_NASDAQ_LISTED
6663,RF-C,NOT_NASDAQ_LISTED
6664,RFAP,NOT_COMMON_STOCK
6665,RFCI,NOT_NASDAQ_LISTED
6666,RFDA,NOT_NASDAQ_LISTED
6667,RFDI,NOT_COMMON_STOCK
6668,RFEM,NOT_COMMON_STOCK
6669,RFEU,NOT_COMMON_STOCK
6670,RFFC,NOT_NASDAQ_LISTED
6671,RFG,NOT_NASDAQ_LISTED
6672,RFI,NOT_NASDAQ_LISTED
6673,RFIL,FIRST_ADD_PRICE_BELOW_FLOOR
6674,RFL,NOT_NASDAQ_LISTED
6675,RFP,NOT_NASDAQ_LISTED
6676,RFUN,NOT_NASDAQ_LISTED
6677,RFV,NOT_NASDAQ_LISTED
6678,RGA,NOT_NASDAQ_LISTED
6679,RGCO,FIRST_ADD_PRICE_BELOW_FLOOR
6681,RGI,NOT_NASDAQ_LISTED
6682,RGLB,NOT_NASDAQ_LISTED
6686,RGR,NOT_NASDAQ_LISTED
6687,RGS,NOT_NASDAQ_LISTED
6688,RGT,NOT_NASDAQ_LISTED
6689,RH,NOT_NASDAQ_LISTED
6690,RHE,NOT_NASDAQ_LISTED
6691,RHE-A,NOT_NASDAQ_LISTED
6692,RHI,NOT_NASDAQ_LISTED
6693,RHP,NOT_NASDAQ_LISTED
6694,RHS,NOT_NASDAQ_LISTED
6697,RIDV,NOT_NASDAQ_LISTED
6698,RIF,NOT_NASDAQ_LISTED
6699,RIG,NOT_NASDAQ_LISTED
6701,RIGS,NOT_NASDAQ_LISTED
6702,RILY,FIRST_ADD_PRICE_BELOW_FLOOR
6703,RILYG,NOT_COMMON_STOCK
6704,RILYH,NOT_COMMON_STOCK
6705,RILYI,NOT_COMMON_STOCK
6706,RILYL,NOT_COMMON_STOCK
6707,RILYO,NOT_COMMON_STOCK
6708,RILYZ,NOT_COMMON_STOCK
6709,RINF,NOT_NASDAQ_LISTED
6710,RING,NOT_COMMON_STOCK
6711,RIO,NOT_NASDAQ_LISTED
6713,RISE,NOT_NASDAQ_LISTED
6714,RIV,NOT_NASDAQ_LISTED
6715,RIVE,FIRST_ADD_PRICE_BELOW_FLOOR
6716,RJA,NOT_NASDAQ_LISTED
6717,RJF,NOT_NASDAQ_LISTED
6718,RJI,NOT_NASDAQ_LISTED
6719,RJN,NOT_NASDAQ_LISTED
6720,RJZ,NOT_NASDAQ_LISTED
6722,RL,NOT_NASDAQ_LISTED
6723,RLGT,NOT_NASDAQ_LISTED
6724,RLGY,NOT_NASDAQ_LISTED
6725,RLH,NOT_NASDAQ_LISTED
6726,RLI,NOT_NASDAQ_LISTED
6727,RLJ,NOT_NASDAQ_LISTED
6728,RLJ-A,NOT_NASDAQ_LISTED
6729,RLM,NOT_COMMON_STOCK
6730,RLY,NOT_NASDAQ_LISTED
6731,RM,NOT_NASDAQ_LISTED
6732,RMAX,NOT_NASDAQ_LISTED
6733,RMBI,FIRST_ADD_PRICE_BELOW_FLOOR
6736,RMCF,FIRST_ADD_PRICE_BELOW_FLOOR
6737,RMD,NOT_NASDAQ_LISTED
6738,RMED,NOT_NASDAQ_LISTED
6739,RMG,NOT_NASDAQ_LISTED
6740,RMG+,NOT_NASDAQ_LISTED
6741,RMG=,NOT_NASDAQ_LISTED
6742,RMI,NOT_NASDAQ_LISTED
6743,RMM,NOT_NASDAQ_LISTED
6744,RMNI,FIRST_ADD_PRICE_BELOW_FLOOR
6745,RMPL-,NOT_NASDAQ_LISTED
6747,RMT,NOT_NASDAQ_LISTED
6749,RNDB,FIRST_ADD_PRICE_BELOW_FLOOR
6750,RNDM,NOT_COMMON_STOCK
6751,RNDV,NOT_COMMON_STOCK
6752,RNEM,NOT_COMMON_STOCK
6753,RNET,FIRST_ADD_PRICE_BELOW_FLOOR
6754,RNG,NOT_NASDAQ_LISTED
6755,RNGR,NOT_NASDAQ_LISTED
6756,RNLC,NOT_COMMON_STOCK
6757,RNMC,NOT_COMMON_STOCK
6758,RNP,NOT_NASDAQ_LISTED
6759,RNR,NOT_NASDAQ_LISTED
6760,RNR-C,NOT_NASDAQ_LISTED
6761,RNR-E,NOT_NASDAQ_LISTED
6762,RNR-F,NOT_NASDAQ_LISTED
6763,RNSC,NOT_COMMON_STOCK
6764,RNST,FIRST_ADD_PRICE_BELOW_FLOOR
6766,ROAD,FIRST_ADD_PRICE_BELOW_FLOOR
6767,ROAM,NOT_NASDAQ_LISTED
6768,ROAN,NOT_NASDAQ_LISTED
6769,ROBO,NOT_NASDAQ_LISTED
6770,ROBT,NOT_COMMON_STOCK
6772,RODI,NOT_NASDAQ_LISTED
6773,RODM,NOT_NASDAQ_LISTED
6774,ROG,NOT_NASDAQ_LISTED
6775,ROGS,NOT_NASDAQ_LISTED
6776,ROIC,FIRST_ADD_PRICE_BELOW_FLOOR
6777,ROK,NOT_NASDAQ_LISTED
6778,ROKT,NOT_NASDAQ_LISTED
6780,ROL,NOT_NASDAQ_LISTED
6781,ROLL,FIRST_ADD_PRICE_BELOW_FLOOR
6782,ROM,NOT_NASDAQ_LISTED
6783,ROOF,NOT_NASDAQ_LISTED
6784,ROP,NOT_NASDAQ_LISTED
6785,RORE,NOT_NASDAQ_LISTED
6787,ROSEU,NOT_COMMON_STOCK
6788,ROSEW,NOT_COMMON_STOCK
6790,ROUS,NOT_NASDAQ_LISTED
6791,ROX,NOT_NASDAQ_LISTED
6792,ROYT,NOT_NASDAQ_LISTED
6794,RPAI,NOT_NASDAQ_LISTED
6796,RPAYW,NOT_COMMON_STOCK
6798,RPG,NOT_NASDAQ_LISTED
6799,RPLA,NOT_NASDAQ_LISTED
6800,RPLA+,NOT_NASDAQ_LISTED
6801,RPLA=,NOT_NASDAQ_LISTED
6802,RPM,NOT_NASDAQ_LISTED
6803,RPT,NOT_NASDAQ_LISTED
6804,RPT-D,NOT_NASDAQ_LISTED
6805,RPUT,NOT_NASDAQ_LISTED
6806,RPV,NOT_NASDAQ_LISTED
6807,RQI,NOT_NASDAQ_LISTED
6808,RRBI,FIRST_ADD_PRICE_BELOW_FLOOR
6809,RRC,NOT_NASDAQ_LISTED
6810,RRD,NOT_NASDAQ_LISTED
6811,RRGB,FIRST_ADD_PRICE_BELOW_FLOOR
6813,RRTS,NOT_NASDAQ_LISTED
6814,RS,NOT_NASDAQ_LISTED
6815,RSF,NOT_NASDAQ_LISTED
6816,RSG,NOT_NASDAQ_LISTED
6817,RSP,NOT_NASDAQ_LISTED
6818,RST,NOT_NASDAQ_LISTED
6819,RSX,NOT_NASDAQ_LISTED
6820,RSXJ,NOT_NASDAQ_LISTED
6821,RTEC,NOT_NASDAQ_LISTED
6822,RTH,NOT_NASDAQ_LISTED
6824,RTL,NOT_NASDAQ_LISTED
6825,RTLR,NOT_COMMON_STOCK
6826,RTM,NOT_NASDAQ_LISTED
6827,RTN,NOT_NASDAQ_LISTED
6830,RTW,NOT_NASDAQ_LISTED
6831,RUBI,NOT_NASDAQ_LISTED
6833,RUHN,NOT_COMMON_STOCK
6835,RUSHA,FIRST_ADD_PRICE_BELOW_FLOOR
6836,RUSHB,FIRST_ADD_PRICE_BELOW_FLOOR
6837,RUSL,NOT_NASDAQ_LISTED
6838,RUSS,NOT_NASDAQ_LISTED
6839,RUTH,FIRST_ADD_PRICE_BELOW_FLOOR
6841,RVI,NOT_NASDAQ_LISTED
6842,RVLT,FIRST_ADD_PRICE_BELOW_FLOOR
6843,RVLV,NOT_NASDAQ_LISTED
6845,RVNU,NOT_NASDAQ_LISTED
6846,RVP,NOT_NASDAQ_LISTED
6847,RVRS,NOT_NASDAQ_LISTED
6848,RVSB,FIRST_ADD_PRICE_BELOW_FLOOR
6849,RVT,NOT_NASDAQ_LISTED
6850,RWCD,NOT_NASDAQ_LISTED
6851,RWDC,NOT_NASDAQ_LISTED
6852,RWDE,NOT_NASDAQ_LISTED
6853,RWED,NOT_NASDAQ_LISTED
6854,RWGE,NOT_NASDAQ_LISTED
6855,RWGE+,NOT_NASDAQ_LISTED
6856,RWGE=,NOT_NASDAQ_LISTED
6857,RWGV,NOT_NASDAQ_LISTED
6858,RWIU,NOT_NASDAQ_LISTED
6859,RWJ,NOT_NASDAQ_LISTED
6860,RWK,NOT_NASDAQ_LISTED
6861,RWL,NOT_NASDAQ_LISTED
6862,RWLK,NOT_COMMON_STOCK
6863,RWLS,NOT_NASDAQ_LISTED
6864,RWM,NOT_NASDAQ_LISTED
6865,RWO,NOT_NASDAQ_LISTED
6866,RWR,NOT_NASDAQ_LISTED
6867,RWSL,NOT_NASDAQ_LISTED
6868,RWT,NOT_NASDAQ_LISTED
6869,RWUI,NOT_NASDAQ_LISTED
6870,RWVG,NOT_NASDAQ_LISTED
6871,RWW,NOT_NASDAQ_LISTED
6872,RWX,NOT_NASDAQ_LISTED
6873,RXD,NOT_NASDAQ_LISTED
6874,RXI,NOT_NASDAQ_LISTED
6875,RXL,NOT_NASDAQ_LISTED
6876,RXN,NOT_NASDAQ_LISTED
6877,RXN-A,NOT_NASDAQ_LISTED
6878,RY,NOT_NASDAQ_LISTED
6879,RY-T,NOT_NASDAQ_LISTED
6880,RYAAY,NOT_COMMON_STOCK
6881,RYAM,NOT_NASDAQ_LISTED
6882,RYAM-A,NOT_NASDAQ_LISTED
6883,RYB,NOT_NASDAQ_LISTED
6884,RYE,NOT_NASDAQ_LISTED
6885,RYF,NOT_NASDAQ_LISTED
6886,RYH,NOT_NASDAQ_LISTED
6887,RYI,NOT_NASDAQ_LISTED
6888,RYJ,NOT_NASDAQ_LISTED
6889,RYLD,NOT_NASDAQ_LISTED
6890,RYN,NOT_NASDAQ_LISTED
6891,RYT,NOT_NASDAQ_LISTED
6893,RYU,NOT_NASDAQ_LISTED
6894,RYZZ,NOT_NASDAQ_LISTED
6895,RZA,NOT_NASDAQ_LISTED
6896,RZB,NOT_NASDAQ_LISTED
6897,RZG,NOT_NASDAQ_LISTED
6898,RZV,NOT_NASDAQ_LISTED
6899,S,NOT_NASDAQ_LISTED
6900,SA,NOT_NASDAQ_LISTED
6901,SAA,NOT_NASDAQ_LISTED
6902,SAB,NOT_NASDAQ_LISTED
6903,SABR,FIRST_ADD_PRICE_BELOW_FLOOR
6904,SACH,NOT_NASDAQ_LISTED
6906,SAF,NOT_NASDAQ_LISTED
6907,SAFE,NOT_NASDAQ_LISTED
6909,SAFT,FIRST_ADD_PRICE_BELOW_FLOOR
6911,SAGG,NOT_NASDAQ_LISTED
6912,SAH,NOT_NASDAQ_LISTED
6913,SAIA,FIRST_ADD_PRICE_BELOW_FLOOR
6914,SAIC,NOT_NASDAQ_LISTED
6915,SAIL,NOT_NASDAQ_LISTED
6917,SALM,FIRST_ADD_PRICE_BELOW_FLOOR
6918,SALT,NOT_NASDAQ_LISTED
6919,SAM,NOT_NASDAQ_LISTED
6921,SAMAU,NOT_COMMON_STOCK
6922,SAMAW,NOT_COMMON_STOCK
6924,SAN,NOT_NASDAQ_LISTED
6925,SAN-B,NOT_NASDAQ_LISTED
6926,SAND,NOT_NASDAQ_LISTED
6927,SANM,FIRST_ADD_PRICE_BELOW_FLOOR
6929,SAP,NOT_NASDAQ_LISTED
6930,SAR,NOT_NASDAQ_LISTED
6932,SATS,FIRST_ADD_PRICE_BELOW_FLOOR
6933,SAUC,FIRST_ADD_PRICE_BELOW_FLOOR
6935,SAVE,NOT_NASDAQ_LISTED
6936,SB,NOT_NASDAQ_LISTED
6937,SB-C,NOT_NASDAQ_LISTED
6938,SB-D,NOT_NASDAQ_LISTED
6940,SBB,NOT_NASDAQ_LISTED
6941,SBBP,NOT_COMMON_STOCK
6944,SBE=,NOT_NASDAQ_LISTED
6945,SBFG,FIRST_ADD_PRICE_BELOW_FLOOR
6946,SBFGP,NOT_COMMON_STOCK
6947,SBGI,FIRST_ADD_PRICE_BELOW_FLOOR
6948,SBGL,NOT_NASDAQ_LISTED
6949,SBH,NOT_NASDAQ_LISTED
6950,SBI,NOT_NASDAQ_LISTED
6951,SBIO,NOT_NASDAQ_LISTED
6952,SBLK,FIRST_ADD_PRICE_BELOW_FLOOR
6953,SBLKZ,NOT_COMMON_STOCK
6954,SBM,NOT_NASDAQ_LISTED
6955,SBNA,NOT_NASDAQ_LISTED
6957,SBOW,NOT_NASDAQ_LISTED
6959,SBR,NOT_NASDAQ_LISTED
6961,SBS,NOT_NASDAQ_LISTED
6962,SBSI,FIRST_ADD_PRICE_BELOW_FLOOR
6963,SBT,FIRST_ADD_PRICE_BELOW_FLOOR
6965,SC,NOT_NASDAQ_LISTED
6966,SCA,NOT_NASDAQ_LISTED
6967,SCAP,NOT_NASDAQ_LISTED
6968,SCC,NOT_NASDAQ_LISTED
6969,SCCB,NOT_NASDAQ_LISTED
6970,SCCO,NOT_NASDAQ_LISTED
6971,SCD,NOT_NASDAQ_LISTED
6972,SCE-B,NOT_NASDAQ_LISTED
6973,SCE-C,NOT_NASDAQ_LISTED
6974,SCE-D,NOT_NASDAQ_LISTED
6975,SCE-E,NOT_NASDAQ_LISTED
6976,SCE-G,NOT_NASDAQ_LISTED
6977,SCE-H,NOT_NASDAQ_LISTED
6978,SCE-J,NOT_NASDAQ_LISTED
6979,SCE-K,NOT_NASDAQ_LISTED
6980,SCE-L,NOT_NASDAQ_LISTED
6981,SCHA,NOT_NASDAQ_LISTED
6982,SCHB,NOT_NASDAQ_LISTED
6983,SCHC,NOT_NASDAQ_LISTED
6984,SCHD,NOT_NASDAQ_LISTED
6985,SCHE,NOT_NASDAQ_LISTED
6986,SCHF,NOT_NASDAQ_LISTED
6987,SCHG,NOT_NASDAQ_LISTED
6988,SCHH,NOT_NASDAQ_LISTED
6989,SCHK,NOT_NASDAQ_LISTED
6991,SCHM,NOT_NASDAQ_LISTED
6993,SCHO,NOT_NASDAQ_LISTED
6994,SCHP,NOT_NASDAQ_LISTED
6995,SCHR,NOT_NASDAQ_LISTED
6996,SCHV,NOT_NASDAQ_LISTED
6997,SCHW,NOT_NASDAQ_LISTED
6998,SCHW-C,NOT_NASDAQ_LISTED
6999,SCHW-D,NOT_NASDAQ_LISTED
7000,SCHX,NOT_NASDAQ_LISTED
7001,SCHZ,NOT_NASDAQ_LISTED
7002,SCI,NOT_NASDAQ_LISTED
7003,SCID,NOT_NASDAQ_LISTED
7004,SCIF,NOT_NASDAQ_LISTED
7005,SCIJ,NOT_NASDAQ_LISTED
7006,SCIU,NOT_NASDAQ_LISTED
7007,SCIX,NOT_NASDAQ_LISTED
7008,SCJ,NOT_NASDAQ_LISTED
7009,SCKT,FIRST_ADD_PRICE_BELOW_FLOOR
7010,SCL,NOT_NASDAQ_LISTED
7011,SCM,NOT_NASDAQ_LISTED
7012,SCO,NOT_NASDAQ_LISTED
7013,SCOM,NOT_NASDAQ_LISTED
7014,SCON,FIRST_ADD_PRICE_BELOW_FLOOR
7016,SCPE=,NOT_NASDAQ_LISTED
7019,SCS,NOT_NASDAQ_LISTED
7021,SCVL,FIRST_ADD_PRICE_BELOW_FLOOR
7022,SCWX,FIRST_ADD_PRICE_BELOW_FLOOR
7023,SCX,NOT_NASDAQ_LISTED
7025,SCZ,NOT_COMMON_STOCK
7026,SD,NOT_NASDAQ_LISTED
7027,SDAG,NOT_NASDAQ_LISTED
7028,SDCI,NOT_NASDAQ_LISTED
7029,SDD,NOT_NASDAQ_LISTED
7030,SDEM,NOT_NASDAQ_LISTED
7031,SDG,NOT_COMMON_STOCK
7032,SDGA,NOT_NASDAQ_LISTED
7033,SDI,NOT_NASDAQ_LISTED
7034,SDIV,NOT_NASDAQ_LISTED
7035,SDLP,NOT_NASDAQ_LISTED
7036,SDOG,NOT_NASDAQ_LISTED
7037,SDOW,NOT_NASDAQ_LISTED
7038,SDP,NOT_NASDAQ_LISTED
7039,SDPI,NOT_NASDAQ_LISTED
7040,SDR,NOT_NASDAQ_LISTED
7041,SDRL,NOT_NASDAQ_LISTED
7042,SDS,NOT_NASDAQ_LISTED
7043,SDT,NOT_NASDAQ_LISTED
7044,SDVY,NOT_COMMON_STOCK
7045,SDY,NOT_NASDAQ_LISTED
7046,SDYL,NOT_NASDAQ_LISTED
7047,SE,NOT_NASDAQ_LISTED
7048,SEA,NOT_NASDAQ_LISTED
7050,SEAS,NOT_NASDAQ_LISTED
7051,SEB,NOT_NASDAQ_LISTED
7052,SECO,NOT_COMMON_STOCK
7053,SECT,NOT_NASDAQ_LISTED
7055,SEE,NOT_NASDAQ_LISTED
7058,SEF,NOT_NASDAQ_LISTED
7060,SEIX,NOT_NASDAQ_LISTED
7063,SEM,NOT_NASDAQ_LISTED
7064,SEMG,NOT_NASDAQ_LISTED
7065,SENEA,FIRST_ADD_PRICE_BELOW_FLOOR
7066,SENEB,FIRST_ADD_PRICE_BELOW_FLOOR
7067,SENS,NOT_NASDAQ_LISTED
7068,SERV,NOT_NASDAQ_LISTED
7071,SF,NOT_NASDAQ_LISTED
7072,SF-A,NOT_NASDAQ_LISTED
7073,SF-B,NOT_NASDAQ_LISTED
7074,SFB,NOT_NASDAQ_LISTED
7076,SFBS,FIRST_ADD_PRICE_BELOW_FLOOR
7077,SFE,NOT_NASDAQ_LISTED
7078,SFET,NOT_COMMON_STOCK
7079,SFHY,NOT_NASDAQ_LISTED
7080,SFIG,NOT_NASDAQ_LISTED
7082,SFL,NOT_NASDAQ_LISTED
7087,SFUN,NOT_NASDAQ_LISTED
7088,SFY,NOT_NASDAQ_LISTED
7089,SFYF,NOT_NASDAQ_LISTED
7090,SFYX,NOT_NASDAQ_LISTED
7091,SG,FIRST_ADD_PRICE_BELOW_FLOOR
7093,SGB,NOT_NASDAQ_LISTED
7096,SGDJ,NOT_NASDAQ_LISTED
7097,SGDM,NOT_NASDAQ_LISTED
7099,SGG,NOT_NASDAQ_LISTED
7100,SGH,NOT_COMMON_STOCK
7102,SGLBW,NOT_COMMON_STOCK
7106,SGOC,NOT_COMMON_STOCK
7107,SGOL,NOT_NASDAQ_LISTED
7108,SGRP,FIRST_ADD_PRICE_BELOW_FLOOR
7110,SGU,NOT_NASDAQ_LISTED
7111,SH,NOT_NASDAQ_LISTED
7112,SHAG,NOT_NASDAQ_LISTED
7113,SHAK,NOT_NASDAQ_LISTED
7115,SHE,NOT_NASDAQ_LISTED
7116,SHEN,FIRST_ADD_PRICE_BELOW_FLOOR
7117,SHG,NOT_NASDAQ_LISTED
7118,SHI,NOT_NASDAQ_LISTED
7120,SHIPW,NOT_COMMON_STOCK
7121,SHIPZ,NOT_COMMON_STOCK
7122,SHLL,NOT_NASDAQ_LISTED
7123,SHLL+,NOT_NASDAQ_LISTED
7124,SHLL=,NOT_NASDAQ_LISTED
7125,SHLO,FIRST_ADD_PRICE_BELOW_FLOOR
7126,SHLX,NOT_NASDAQ_LISTED
7127,SHM,NOT_NASDAQ_LISTED
7128,SHO,NOT_NASDAQ_LISTED
7129,SHO-E,NOT_NASDAQ_LISTED
7130,SHO-F,NOT_NASDAQ_LISTED
7132,SHOP,NOT_NASDAQ_LISTED
7134,SHSP,FIRST_ADD_PRICE_BELOW_FLOOR
7135,SHV,NOT_COMMON_STOCK
7136,SHW,NOT_NASDAQ_LISTED
7137,SHY,NOT_COMMON_STOCK
7138,SHYD,NOT_NASDAQ_LISTED
7139,SHYG,NOT_NASDAQ_LISTED
7140,SHYL,NOT_NASDAQ_LISTED
7143,SID,NOT_NASDAQ_LISTED
7146,SIF,NOT_NASDAQ_LISTED
7147,SIFY,NOT_COMMON_STOCK
7148,SIG,NOT_NASDAQ_LISTED
7149,SIGA,FIRST_ADD_PRICE_BELOW_FLOOR
7150,SIGI,FIRST_ADD_PRICE_BELOW_FLOOR
7151,SIJ,NOT_NASDAQ_LISTED
7152,SIL,NOT_NASDAQ_LISTED
7153,SILC,NOT_COMMON_STOCK
7154,SILJ,NOT_NASDAQ_LISTED
7156,SILV,NOT_NASDAQ_LISTED
7157,SIM,NOT_NASDAQ_LISTED
7158,SIMO,NOT_COMMON_STOCK
7159,SIMS,NOT_NASDAQ_LISTED
7160,SINA,NOT_COMMON_STOCK
7164,SITC,NOT_NASDAQ_LISTED
7165,SITC-A,NOT_NASDAQ_LISTED
7166,SITC-J,NOT_NASDAQ_LISTED
7167,SITC-K,NOT_NASDAQ_LISTED
7168,SITE,NOT_NASDAQ_LISTED
7169,SITO,FIRST_ADD_PRICE_BELOW_FLOOR
7171,SIVR,NOT_NASDAQ_LISTED
7172,SIX,NOT_NASDAQ_LISTED
