locate,symbol,market_category,issue_classification,dollar_volume_usd,shares_traded,trade_count,cross_messages,median_trade_price_usd,price_ok,median_dollar_volume,liquidity_rank_all_eligible,liquidity_rank,in_liquidity_decile,reason_code,proxy_status,reporting_only
7385,SPWH,Q,C,374910.355,85729,914,2,4.355,True,374910.355,1185,1180,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7386,SPWR,Q,C,3895480.015,360484,3322,2,10.8,True,3895480.015,524,523,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7404,SQBG,S,C,2582.358,5891,26,2,0.4368,False,2582.358,2199,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7411,SRAX,S,C,64716.1,16191,167,2,4.01,True,64716.1,1638,1615,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7414,SRCE,Q,C,625397.25,13309,329,2,47.1,True,625397.25,1048,1045,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7416,SRCL,Q,C,13705866.375,294580,4072,2,46.67,True,13705866.375,233,233,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7417,SRDX,Q,C,985444.04,24076,553,2,41.19,True,985444.04,917,914,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7423,SREV,Q,C,14110.7696,15313,127,2,0.9201,False,14110.7696,1991,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7431,SRNE,S,C,275736.935,103689,479,2,2.66,True,275736.935,1251,1246,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7432,SRPT,Q,C,26352111.05,176567,3640,2,149.43,True,26352111.05,139,139,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7433,SRRA,G,C,24944.284,49824,141,2,0.5001,False,24944.284,1876,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7434,SRRK,Q,C,246974.4,19957,210,2,12.38,True,246974.4,1272,1267,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7437,SRTS,S,C,30001.99,6073,41,2,4.91,True,30001.99,1836,1792,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7442,SSB,Q,C,4939950.38,63222,1081,2,78.24,True,4939950.38,444,444,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7443,SSBI,G,C,40706.2,3344,10,2,12.13,True,40706.2,1746,1715,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7445,SSFN,S,C,65865.93,4259,20,2,15.46,True,65865.93,1632,1609,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7448,SSKN,S,C,48989.54,17808,74,2,2.75,True,48989.54,1700,1672,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7450,SSNC,Q,C,167284067.835,3413949,31973,2,49.52,True,167284067.835,18,18,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7451,SSNT,S,C,1322.84,452,6,2,2.95,True,1322.84,2240,2119,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7453,SSP,Q,C,1060589.125,69468,957,2,15.31,True,1060589.125,896,893,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7455,SSRM,Q,C,3497666.075,210972,1906,2,16.57,True,3497666.075,555,554,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7456,SSTI,S,C,757628.54,19778,470,2,38.55,True,757628.54,999,996,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7468,STAA,G,C,5338779.64,173886,2301,2,30.76,True,5338779.64,424,424,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7469,STAF,S,C,29616.92,19158,66,2,1.54,True,29616.92,1843,1798,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7476,STAY,Q,C,5556344.585,331891,2182,2,16.7,True,5556344.585,416,416,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7477,STBA,Q,C,1257462.205,33021,663,2,38.22,True,1257462.205,847,845,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7479,STCN,Q,C,1888.26,1055,10,2,1.77,True,1888.26,2223,2107,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7481,STFC,Q,C,409969.12,11810,244,2,34.71,True,409969.12,1164,1160,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7485,STIM,G,C,142537.82,11958,463,2,12.08,True,142537.82,1426,1416,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7488,STKL,Q,C,132631.48,47480,441,2,2.78,True,132631.48,1441,1431,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7489,STKS,S,C,685730.08,221194,88,2,3.1,True,685730.08,1018,1015,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7492,STLD,Q,C,20189237.28,621555,6544,2,32.52,True,20189237.28,177,177,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7494,STML,S,C,1038346.525,76652,1105,2,13.58,True,1038346.525,903,900,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7495,STMP,Q,C,6144078.89,127964,2119,2,48.24,True,6144078.89,394,394,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7497,STND,S,C,9840.1,357,6,2,27.55,True,9840.1,2047,1961,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7498,STNE,Q,C,42456016.375,1178033,9842,2,35.93,True,42456016.375,94,94,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7500,STNL,S,C,25479.81,2499,2,2,10.19,True,25479.81,1874,1825,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7503,STOK,Q,C,397888.88,16547,211,2,24.0,True,397888.88,1170,1165,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7509,STRA,Q,C,10781126.5,58807,1437,2,183.62,True,10781126.5,275,275,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7510,STRL,Q,C,532323.03,42126,507,2,12.68,True,532323.03,1093,1089,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7511,STRM,S,C,23534.31,18293,31,2,1.3,True,23534.31,1886,1835,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7512,STRO,G,C,106261.53,9196,104,2,11.58,True,106261.53,1508,1497,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7513,STRS,Q,C,80989.19,2884,39,2,28.1,True,80989.19,1572,1554,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7514,STRT,G,C,2644.05,126,21,2,20.99,True,2644.05,2195,2085,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7521,STX,Q,C,23755589.155,501968,6316,2,47.4,True,23755589.155,157,157,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7522,STXB,Q,C,761819.44,35158,288,2,21.69,True,761819.44,995,992,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7529,SUMR,S,C,1871.3127,4767,27,2,0.39,False,1871.3127,2224,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7531,SUNS,Q,C,88672.3,5299,46,2,16.78,True,88672.3,1549,1533,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7532,SUNW,S,C,34876.0553,61946,90,2,0.563,False,34876.0553,1792,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7534,SUPN,G,C,4996869.275,150758,2203,2,33.27,True,4996869.275,438,438,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7536,SURF,G,C,7967.785,3635,121,2,2.2,True,7967.785,2078,1989,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7543,SVBI,S,C,65822.96,7868,75,2,8.39,True,65822.96,1633,1610,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7545,SVMK,Q,C,3208918.55,181361,2006,2,17.63,True,3208918.55,574,573,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7546,SVRA,Q,C,140896.14,53493,547,2,2.64,True,140896.14,1429,1419,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7548,SVVC,Q,C,4415.0,500,2,2,8.83,True,4415.0,2145,2043,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7551,SWAV,Q,C,1980156.36,40514,510,2,49.06,True,1980156.36,713,711,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7554,SWIR,Q,C,247129.57,20787,245,2,11.9,True,247129.57,1271,1266,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7557,SWKS,Q,C,33524618.745,383717,7010,2,87.5,True,33524618.745,114,114,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7568,SYBT,Q,C,534871.51,14174,290,2,37.85,True,534871.51,1092,1088,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7569,SYBX,G,C,299084.62,51574,642,2,5.82,True,299084.62,1235,1230,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7574,SYKE,Q,C,1269705.355,43749,744,2,29.08,True,1269705.355,844,842,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7576,SYMC,Q,C,25467901.415,1159054,6399,2,21.99,True,25467901.415,144,144,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7578,SYNA,Q,C,4955355.81,153211,2265,2,32.53,True,4955355.81,441,441,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7579,SYNC,G,C,35972.26,24388,114,2,1.47,True,35972.26,1778,1746,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7580,SYNH,Q,C,7889137.395,152543,2368,2,51.96,True,7889137.395,339,339,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7581,SYNL,G,C,147397.38,9164,86,2,16.02,True,147397.38,1416,1406,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7582,SYPR,G,C,321.9605,339,7,2,0.9505,False,321.9605,2289,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7583,SYRS,Q,C,349512.44,46367,623,2,7.54,True,349512.44,1197,1192,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7591,TA,Q,C,17259.725,4816,89,2,3.57,True,17259.725,1956,1894,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7593,TACO,S,C,6081937.68,509662,4557,2,11.97,True,6081937.68,398,398,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7595,TACT,G,C,14144.68,1162,102,2,12.12,True,14144.68,1990,1920,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7598,TAIT,S,C,11834.6,3477,33,2,3.42,True,11834.6,2020,1942,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7604,TANH,S,C,23089.33,16237,44,2,1.41,True,23089.33,1889,1837,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7614,TAST,Q,C,736991.21,77598,871,2,9.49,True,736991.21,1004,1001,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7619,TAYD,S,C,3282.91,296,8,2,11.08,True,3282.91,2173,2067,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7621,TBBK,Q,C,619339.21,62350,797,2,9.955,True,619339.21,1050,1047,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7625,TBIO,Q,C,245042.69,27236,451,2,9.03,True,245042.69,1277,1272,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7626,TBK,Q,C,942652.62,29836,561,2,31.6,True,942652.62,932,929,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7627,TBLT,S,C,62397.5467,145265,319,2,0.4232,False,62397.5467,1644,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7632,TBNK,Q,C,120079.47,4150,94,2,28.91,True,120079.47,1475,1464,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7637,TCBI,Q,C,8062603.65,129688,2247,2,62.21,True,8062603.65,331,331,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7640,TCBK,Q,C,796555.52,20872,380,2,38.17,True,796555.52,975,972,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7641,TCCO,S,C,9611.98,3911,25,2,2.45,True,9611.98,2049,1963,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7642,TCDA,Q,C,1356892.035,42263,642,2,32.29,True,1356892.035,828,826,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7645,TCFC,S,C,18827.63,576,22,2,32.68,True,18827.63,1938,1879,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7649,TCMD,G,C,2090554.905,37726,740,2,55.35,True,2090554.905,699,697,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7653,TCON,G,C,22983.6121,48407,110,2,0.4854,False,22983.6121,1890,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7655,TCPC,Q,C,662318.34,46898,321,2,14.14,True,662318.34,1032,1029,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7656,TCRD,Q,C,34920.26,5230,31,2,6.685,True,34920.26,1790,1756,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7657,TCRR,Q,C,324729.365,20730,266,2,15.6,True,324729.365,1214,1209,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7662,TCX,S,C,1608967.535,32571,712,2,49.37,True,1608967.535,768,766,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7665,TDAC,S,C,104000.0,10000,1,2,10.4,True,104000.0,1513,1501,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7686,TECD,Q,C,8988930.87,87584,1586,2,102.79,True,8988930.87,309,309,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7687,TECH,Q,C,11771611.935,55583,1624,2,211.0,True,11771611.935,263,263,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7696,TELL,S,C,3105471.33,483749,3170,2,6.435,True,3105471.33,585,584,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7698,TENB,Q,C,3969570.055,131032,2086,2,30.35,True,3969570.055,517,516,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7699,TENX,S,C,9011.41,6802,74,2,1.32,True,9011.41,2061,1974,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7701,TER,Q,C,48772816.16,853466,10482,2,57.25,True,48772816.16,81,81,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7703,TERP,Q,C,2112134.09,136361,1395,2,15.495,True,2112134.09,696,694,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7704,TESS,Q,C,188256.995,12545,274,2,15.0,True,188256.995,1353,1347,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7705,TEUM,S,C,1402173.395,413915,1241,2,3.37,True,1402173.395,821,819,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7712,TFSL,Q,C,1100022.28,59997,854,2,18.34,True,1100022.28,884,881,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7719,TGEN,S,C,976.0,300,2,2,3.25,True,976.0,2256,2129,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7729,TGTX,S,C,1947419.045,258843,2074,2,7.55,True,1947419.045,722,720,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7730,TH,S,C,379202.545,44601,450,2,8.5,True,379202.545,1183,1178,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7732,THCA,S,C,302289.66,31002,7,2,9.75,True,302289.66,1233,1228,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7735,THCB,S,C,52067.44,5282,16,2,9.85,True,52067.44,1677,1649,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7740,THFF,Q,C,323327.3,7444,126,2,43.46,True,323327.3,1217,1212,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7745,THOR,Q,C,140681.89,8904,137,2,15.87,True,140681.89,1430,1420,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7748,THRM,Q,C,3176313.795,77261,1362,2,41.28,True,3176313.795,575,574,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7752,TIBR,S,C,0.0,0,0,2,,False,0.0,2381,,False,NO_TRADES_ON_SAMPLE_DAY,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7756,TIGO,Q,C,566596.63,10821,99,2,52.34,True,566596.63,1075,1071,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7758,TILE,Q,C,2272123.66,157291,1819,2,14.52,True,2272123.66,669,667,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7761,TIPT,S,C,43796.52,6418,74,2,6.89,True,43796.52,1726,1696,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7765,TITN,Q,C,583254.61,27058,464,2,21.66,True,583254.61,1064,1060,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7766,TIVO,Q,C,1374810.59,180989,1463,2,7.62,True,1374810.59,826,824,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7779,TLF,G,C,4816.28,811,9,2,5.94,True,4816.28,2135,2034,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7780,TLGT,Q,C,23292.772,35129,292,2,0.6609,False,23292.772,1887,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
7787,TLRY,Q,C,4180362.81,101728,1215,2,41.1,True,4180362.81,501,501,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
